Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2020-03-02 03-PM,BTCEUR,7930,7957.6,7900,7950.1,414.35,3287805.54
2020-03-02 02-PM,BTCEUR,7949.5,7990,7930,7930,639.75,5093729.12
2020-03-02 01-PM,BTCEUR,7887.2,7957.3,7887.2,7949.5,326.9,2590906.37
2020-03-02 12-PM,BTCEUR,7890,7897.6,7858.8,7887.2,290.54,2288042.5
2020-03-02 11-AM,BTCEUR,7885,7921.8,7871,7890,417.0,3293667.39
2020-03-02 10-AM,BTCEUR,7854.9,7919,7854.9,7885,471.21,3715917.5
2020-03-02 09-AM,BTCEUR,7820.2,7859.8,7820.2,7854.9,214.68,1683245.33
2020-03-02 08-AM,BTCEUR,7790.6,7830,7790.6,7820.2,174.4,1361482.7
2020-03-02 07-AM,BTCEUR,7818.7,7833.8,7782.3,7790.6,173.16,1351147.96
2020-03-02 06-AM,BTCEUR,7837,7869.9,7818.6,7818.7,316.79,2486119.45
2020-03-02 05-AM,BTCEUR,7818.5,7841.9,7804.6,7837,81.63,638261.54
2020-03-02 04-AM,BTCEUR,7786.7,7818.5,7784.2,7818.5,41.13,320920.28
2020-03-02 03-AM,BTCEUR,7798,7817.6,7786.6,7786.7,45.94,357941.74
2020-03-02 02-AM,BTCEUR,7735.3,7817,7730.6,7798,177.29,1377268.79
2020-03-02 01-AM,BTCEUR,7733.7,7739.3,7696.2,7735.3,24.44,188633.83
2020-03-02 12-AM,BTCEUR,7722.6,7746.8,7690.2,7733.7,31.71,244704.78
2020-03-01 11-PM,BTCEUR,7740.2,7749.8,7714.6,7722.6,80.81,625094.57
2020-03-01 10-PM,BTCEUR,7708.6,7749.8,7704.3,7740.2,86.07,665218.13
2020-03-01 09-PM,BTCEUR,7690.9,7719.9,7663.3,7708.6,139.07,1069026.51
2020-03-01 08-PM,BTCEUR,7733.8,7755,7684.5,7690.9,216.53,1670146.36
2020-03-01 07-PM,BTCEUR,7663.8,7750,7622.3,7733.8,504.63,3885667.14
2020-03-01 06-PM,BTCEUR,7709.5,7712.4,7663.8,7663.8,137.4,1055682.67
2020-03-01 05-PM,BTCEUR,7722.8,7733,7664.4,7709.5,127.02,977528.46
2020-03-01 04-PM,BTCEUR,7761,7774.9,7665,7722.8,392.95,3028003.86
2020-03-01 03-PM,BTCEUR,7776.6,7800,7751.1,7761,92.85,721534.01
2020-03-01 02-PM,BTCEUR,7815.1,7829.9,7763.9,7776.6,92.48,721582.28
2020-03-01 01-PM,BTCEUR,7775.9,7822.5,7750,7815.1,152.2,1183330.7
2020-03-01 12-PM,BTCEUR,7844.4,7942.5,7762.8,7775.9,343.3,2703882.53
2020-03-01 11-AM,BTCEUR,7779.1,7847.3,7758.3,7844.4,173.36,1354315.63
2020-03-01 10-AM,BTCEUR,7746.2,7783.9,7746.1,7779.1,115.32,896105.88
2020-03-01 09-AM,BTCEUR,7738.5,7790.7,7734.1,7746.2,89.97,698669.31
2020-03-01 08-AM,BTCEUR,7751.1,7798.2,7734.7,7738.5,95.41,740196.41
2020-03-01 07-AM,BTCEUR,7751.2,7787.9,7729.3,7751.1,195.61,1518457.11
2020-03-01 06-AM,BTCEUR,7790.4,7790.4,7735.1,7751.2,36.7,284797.14
2020-03-01 05-AM,BTCEUR,7785.8,7790.4,7753.1,7790.4,23.59,183413.37
2020-03-01 04-AM,BTCEUR,7825.7,7825.7,7770.3,7785.8,7.287,56766.83
2020-03-01 03-AM,BTCEUR,7831.4,7851.4,7824.6,7825.7,17.75,139127.22
2020-03-01 02-AM,BTCEUR,7840.7,7859.9,7825.8,7831.4,17.54,137556.07
2020-03-01 01-AM,BTCEUR,7748.5,7845.5,7725.2,7840.7,60.78,472890.52
2020-03-01 12-AM,BTCEUR,7736.9,7816.3,7735.4,7748.5,123.83,963291.52
2020-02-29 11-PM,BTCEUR,7831.9,7855.1,7735.6,7736.9,167.46,1304473.02
2020-02-29 10-PM,BTCEUR,7834.4,7838.4,7800,7831.9,48.37,378094.28
2020-02-29 09-PM,BTCEUR,7856,7859.9,7816,7834.4,75.17,588511.79
2020-02-29 08-PM,BTCEUR,7874.1,7875.3,7846.1,7856,49.57,389534.24
2020-02-29 07-PM,BTCEUR,7867.6,7875.7,7840.3,7874.1,60.22,473312.65
2020-02-29 06-PM,BTCEUR,7856.2,7877.8,7845.5,7867.6,57.49,452139.25
2020-02-29 05-PM,BTCEUR,7813.3,7858.7,7802.2,7856.2,48.79,382455.72
2020-02-29 04-PM,BTCEUR,7868.9,7875.4,7798.5,7813.3,157.39,1230644.04
2020-02-29 03-PM,BTCEUR,7834.7,7885,7804.2,7868.9,98.68,774747.46
2020-02-29 02-PM,BTCEUR,7846.5,7852.5,7795.3,7834.7,100.8,787842.38
2020-02-29 01-PM,BTCEUR,7875.4,7876.7,7830.9,7846.5,69.09,542060.67
2020-02-29 12-PM,BTCEUR,7903.4,7904.2,7865.9,7875.4,43.33,341549.33
2020-02-29 11-AM,BTCEUR,7846.8,7917.2,7823.8,7903.4,79.89,628801.85
2020-02-29 10-AM,BTCEUR,7893.2,7926.8,7834.4,7846.8,84.14,663948.98
2020-02-29 09-AM,BTCEUR,7948.1,7948.5,7888.1,7893.2,110.48,873665.61
2020-02-29 08-AM,BTCEUR,7963.1,7973,7929.3,7948.1,124.64,990457.0
2020-02-29 07-AM,BTCEUR,7924.2,7963.2,7916.8,7963.1,59.21,470214.44
2020-02-29 06-AM,BTCEUR,7960.3,7987.8,7903.6,7924.2,101.62,808152.0
2020-02-29 05-AM,BTCEUR,7943.3,7961.7,7936.8,7960.3,24.43,194221.18
2020-02-29 04-AM,BTCEUR,7911.7,7945.4,7911.7,7943.3,15.54,123226.04
2020-02-29 03-AM,BTCEUR,7911.3,7923.6,7883.3,7911.7,32.32,255380.38
2020-02-29 02-AM,BTCEUR,7880.2,7918.7,7880.2,7911.3,23.14,182883.52
2020-02-29 01-AM,BTCEUR,7919.2,7928.5,7872.6,7880.2,53.7,424567.24
2020-02-29 12-AM,BTCEUR,7893.1,7960.1,7891.4,7919.2,32.22,255704.25
2020-02-28 11-PM,BTCEUR,7961.7,7980,7870.9,7893.1,143.86,1143024.37
2020-02-28 10-PM,BTCEUR,7862.7,7969.8,7859.9,7961.7,269.94,2138878.85
2020-02-28 09-PM,BTCEUR,7806.5,7882.9,7803.5,7862.7,175.19,1378332.98
2020-02-28 08-PM,BTCEUR,7768.9,7890,7768.8,7806.5,163.56,1281786.32
2020-02-28 07-PM,BTCEUR,7764.9,7820,7748.1,7768.9,246.21,1915213.43
2020-02-28 06-PM,BTCEUR,7783.7,7815.6,7748,7764.9,155.19,1207808.62
2020-02-28 05-PM,BTCEUR,7853.3,7855.9,7718.7,7783.7,499.32,3893366.85
2020-02-28 04-PM,BTCEUR,7938.4,7949.9,7850.1,7853.3,274.97,2170784.36
2020-02-28 03-PM,BTCEUR,7899,7940.8,7871.4,7938.4,373.43,2953221.2
2020-02-28 02-PM,BTCEUR,7887.9,7903.1,7808.2,7899,272.33,2139262.03
2020-02-28 01-PM,BTCEUR,7747.5,7927.1,7736.5,7887.9,638.54,5024015.35
2020-02-28 12-PM,BTCEUR,7810.1,7819.4,7680.2,7747.5,569.68,4398883.28
2020-02-28 11-AM,BTCEUR,7784.2,7832,7769.3,7810.1,336.98,2629011.69
2020-02-28 10-AM,BTCEUR,7798.2,7838.5,7750,7784.2,465.87,3628030.66
2020-02-28 09-AM,BTCEUR,7900.3,7908.5,7767,7798.2,641.96,5036887.47
2020-02-28 08-AM,BTCEUR,7938.3,7978.2,7900,7900.3,165.87,1318330.16
2020-02-28 07-AM,BTCEUR,7992,7992,7916,7938.3,261.04,2078071.4
2020-02-28 06-AM,BTCEUR,7987.2,7998.1,7962.8,7992,257.36,2053672.6
2020-02-28 05-AM,BTCEUR,8039.6,8039.6,7983.8,7987.2,116.07,928710.15
2020-02-28 04-AM,BTCEUR,8050.1,8065,8037,8039.6,68.72,553189.47
2020-02-28 03-AM,BTCEUR,8080,8096.2,8046.1,8050.1,30.46,245732.08
2020-02-28 02-AM,BTCEUR,8098,8098.1,8060,8080,34.38,277774.77
2020-02-28 01-AM,BTCEUR,8062.6,8100,8028.3,8098,29.44,237299.42
2020-02-28 12-AM,BTCEUR,8011,8093.3,7987.3,8062.6,95.34,767536.53
2020-02-27 11-PM,BTCEUR,7993.3,8020,7966,8011,56.84,454028.52
2020-02-27 10-PM,BTCEUR,7972.1,8013.6,7897.1,7993.3,311.76,2474852.16
2020-02-27 09-PM,BTCEUR,8092.7,8099.3,7952.6,7972.1,215.2,1725926.28
2020-02-27 08-PM,BTCEUR,8119.5,8128,8082.5,8092.7,154.67,1253854.99
2020-02-27 07-PM,BTCEUR,8095.9,8128,8065.1,8119.5,159.16,1289569.33
2020-02-27 06-PM,BTCEUR,8136.7,8155.5,8088,8095.9,206.75,1678768.28
2020-02-27 05-PM,BTCEUR,8151.8,8169.9,8120.9,8136.7,213.08,1735620.17
2020-02-27 04-PM,BTCEUR,8063.7,8183.3,8063.7,8151.8,517.5,4212438.2
2020-02-27 03-PM,BTCEUR,8080.6,8109.5,8034.7,8063.7,401.1,3240586.93
2020-02-27 02-PM,BTCEUR,8053.9,8097,8031.1,8080.6,284.56,2294910.49
2020-02-27 01-PM,BTCEUR,8023.5,8064.4,7993.8,8053.9,235.31,1890650.34
2020-02-27 12-PM,BTCEUR,8055.9,8181,7989.7,8023.5,517.52,4185892.74
2020-02-27 11-AM,BTCEUR,8068.2,8078.9,8045.7,8055.9,196.14,1580844.34
2020-02-27 10-AM,BTCEUR,8009.7,8070.5,8000,8068.2,361.94,2906173.9
2020-02-27 09-AM,BTCEUR,8051.5,8097.5,8000.9,8009.7,390.32,3146595.87
2020-02-27 08-AM,BTCEUR,8079.9,8112.5,8045,8051.5,328.53,2655689.17
2020-02-27 07-AM,BTCEUR,8080.1,8089.7,8036.4,8079.9,157.7,1271437.09
2020-02-27 06-AM,BTCEUR,8035.7,8087.4,8012.9,8080.1,214.65,1727525.69
2020-02-27 05-AM,BTCEUR,7995.2,8050.6,7986.9,8035.7,105.58,846932.53
2020-02-27 04-AM,BTCEUR,8018.5,8031.8,7956.1,7995.2,73.82,589999.25
2020-02-27 03-AM,BTCEUR,7969.7,8037.7,7926.6,8018.5,63.54,506666.65
2020-02-27 02-AM,BTCEUR,7985.2,8017.5,7933.3,7969.7,135.53,1080046.29
2020-02-27 01-AM,BTCEUR,7925.7,8002.4,7839,7985.2,339.18,2677273.02
2020-02-27 12-AM,BTCEUR,8072.1,8072.1,7915.1,7925.7,305.66,2437841.97
2020-02-26 11-PM,BTCEUR,8075,8121.9,8070.5,8072.1,142.13,1150083.7
2020-02-26 10-PM,BTCEUR,8047.3,8117.9,8001.3,8075,196.82,1588066.52
2020-02-26 09-PM,BTCEUR,8094.2,8126.8,8045.5,8047.3,230.37,1862228.85
2020-02-26 08-PM,BTCEUR,8124,8148.5,8076.6,8094.2,365.58,2966625.25
2020-02-26 07-PM,BTCEUR,8128.1,8144.9,8107.4,8124,1896.25,15417745.2
2020-02-26 06-PM,BTCEUR,8013.9,8128.1,8013.9,8128.1,700.18,5642229.62
2020-02-26 05-PM,BTCEUR,8026.3,8066.3,7951,8013.9,516.66,4131463.97
2020-02-26 04-PM,BTCEUR,8284.1,8300,7939.3,8026.3,1919.03,15495200.46
2020-02-26 03-PM,BTCEUR,8328.6,8331.4,8269.1,8284.1,318.88,2645783.71
2020-02-26 02-PM,BTCEUR,8359.8,8387,8269.3,8328.6,702.64,5843263.6
2020-02-26 01-PM,BTCEUR,8533,8536.8,8333,8359.8,391.31,3304321.3
2020-02-26 12-PM,BTCEUR,8409.9,8537.3,8289.4,8533,948.02,7978350.4
2020-02-26 11-AM,BTCEUR,8424.7,8430.4,8400.2,8409.9,250.1,2104705.64
2020-02-26 10-AM,BTCEUR,8370.7,8434.4,8347.1,8424.7,415.7,3490922.41
2020-02-26 09-AM,BTCEUR,8435.3,8444.1,8362,8370.7,352.17,2952763.32
2020-02-26 08-AM,BTCEUR,8400,8459.2,8362,8435.3,272.18,2286181.69
2020-02-26 07-AM,BTCEUR,8479.7,8482.1,8397.3,8400,247.6,2087720.79
2020-02-26 06-AM,BTCEUR,8448.8,8486,8433.4,8479.7,249.09,2109087.86
2020-02-26 05-AM,BTCEUR,8438.5,8450.1,8404.4,8448.8,93.15,785034.65
2020-02-26 04-AM,BTCEUR,8429.1,8438.9,8383.8,8438.5,84.69,712585.41
2020-02-26 03-AM,BTCEUR,8470.9,8471,8399.5,8429.1,76.23,642024.73
2020-02-26 02-AM,BTCEUR,8460.7,8482.5,8382.1,8470.9,306.13,2580134.08
2020-02-26 01-AM,BTCEUR,8563.4,8576,8455.5,8460.7,216.03,1834674.47
2020-02-26 12-AM,BTCEUR,8555.7,8613.3,8540,8563.4,39.63,340005.05
2020-02-25 11-PM,BTCEUR,8629,8629,8555.6,8555.7,84.25,724368.02
2020-02-25 10-PM,BTCEUR,8620.2,8653.9,8601.3,8629,122.83,1058923.31
2020-02-25 09-PM,BTCEUR,8564.6,8641.4,8505,8620.2,233.05,1998270.54
2020-02-25 08-PM,BTCEUR,8588.3,8611.5,8537.1,8564.6,205.87,1764127.15
2020-02-25 07-PM,BTCEUR,8626.3,8626.3,8567.4,8588.3,163.21,1402341.16
2020-02-25 06-PM,BTCEUR,8582.8,8644.2,8570.6,8626.3,131.33,1130625.65
2020-02-25 05-PM,BTCEUR,8569.7,8624,8550,8582.8,305.81,2626407.89
2020-02-25 04-PM,BTCEUR,8638,8693.8,8557.6,8569.7,496.44,4276999.83
2020-02-25 03-PM,BTCEUR,8676.5,8705,8625.9,8638,367.34,3184411.97
2020-02-25 02-PM,BTCEUR,8839.9,8841.1,8622.5,8676.5,673.32,5872798.5
2020-02-25 01-PM,BTCEUR,8888.1,8888.1,8817.3,8839.9,214.55,1897590.82
2020-02-25 12-PM,BTCEUR,8896.4,8936.7,8874.4,8888.1,202.71,1803772.2
2020-02-25 11-AM,BTCEUR,8829.4,8906.7,8775,8896.4,468.95,4137649.71
2020-02-25 10-AM,BTCEUR,8832.4,8844.9,8811,8829.4,238.56,2105747.24
2020-02-25 09-AM,BTCEUR,8809.6,8849.9,8806.3,8832.4,153.19,1353715.71
2020-02-25 08-AM,BTCEUR,8777.2,8836.6,8770,8809.6,239.6,2112056.3
2020-02-25 07-AM,BTCEUR,8796.3,8796.4,8755,8777.2,143.93,1262781.74
2020-02-25 06-AM,BTCEUR,8816.1,8823.6,8772.1,8796.3,139.39,1225520.8
2020-02-25 05-AM,BTCEUR,8825.2,8841.8,8798.1,8816.1,143.26,1261971.34
2020-02-25 04-AM,BTCEUR,8830.2,8852.9,8814,8825.2,39.37,347663.68
2020-02-25 03-AM,BTCEUR,8854.9,8870.9,8822.8,8830.2,13.29,117537.11
2020-02-25 02-AM,BTCEUR,8838.5,8865.3,8828.1,8854.9,13.97,123553.99
2020-02-25 01-AM,BTCEUR,8873.2,8898.8,8828.3,8838.5,22.58,200188.1
2020-02-25 12-AM,BTCEUR,8915.2,8917,8862.6,8873.2,34.2,303814.24
2020-02-24 11-PM,BTCEUR,8889.9,8926.5,8862.5,8915.2,43.24,384651.88
2020-02-24 10-PM,BTCEUR,8862.7,8898.4,8856.2,8889.9,49.8,442214.21
2020-02-24 09-PM,BTCEUR,8849.6,8869.5,8818.9,8862.7,62.13,549567.54
2020-02-24 08-PM,BTCEUR,8863,8907.3,8828.1,8849.6,138.33,1227953.15
2020-02-24 07-PM,BTCEUR,8832,8896.1,8820,8863,150.61,1334898.8
2020-02-24 06-PM,BTCEUR,8844.3,8844.3,8734.5,8832,510.48,4487033.42
2020-02-24 05-PM,BTCEUR,8907.7,8910.9,8822.5,8844.3,395.91,3513376.77
2020-02-24 04-PM,BTCEUR,8957.8,8977,8900.1,8907.7,347.21,3106053.98
2020-02-24 03-PM,BTCEUR,8990.3,9022.5,8930.3,8957.8,263.32,2363020.57
2020-02-24 02-PM,BTCEUR,9026,9085.5,8983.8,8990.3,298.27,2692469.9
2020-02-24 01-PM,BTCEUR,9061,9082.7,9021,9026,197.03,1784302.11
2020-02-24 12-PM,BTCEUR,9083.4,9108.5,9052.2,9061,248.34,2254041.07
2020-02-24 11-AM,BTCEUR,9030.7,9087.7,9023.2,9083.4,179.1,1622368.75
2020-02-24 10-AM,BTCEUR,8995,9034.3,8982.1,9030.7,133.3,1201507.42
2020-02-24 09-AM,BTCEUR,9033.1,9041.8,8981.9,8995,185.72,1673137.66
2020-02-24 08-AM,BTCEUR,9026,9044,9021,9033.1,122.1,1102715.36
2020-02-24 07-AM,BTCEUR,9013.5,9033.4,8958,9026,123.36,1109569.23
2020-02-24 06-AM,BTCEUR,9030.6,9033.4,9002,9013.5,78.06,703945.93
2020-02-24 05-AM,BTCEUR,9026,9030.6,9010.4,9030.6,45.78,412980.73
2020-02-24 04-AM,BTCEUR,9032.9,9035.5,9015,9026,31.41,283476.81
2020-02-24 03-AM,BTCEUR,9023,9054.4,9005.3,9032.9,37.52,338760.19
2020-02-24 02-AM,BTCEUR,9156.3,9178.9,8872.7,9023,431.08,3879012.58
2020-02-24 01-AM,BTCEUR,9205.8,9212.4,9139.5,9156.3,64.93,594985.42
2020-02-24 12-AM,BTCEUR,9199.3,9243.1,9176.1,9205.8,78.29,721467.84
2020-02-23 11-PM,BTCEUR,9163.3,9225.1,9139.3,9199.3,229.94,2111856.19
2020-02-23 10-PM,BTCEUR,9130.1,9167.7,9125.3,9163.3,82.37,752985.98
2020-02-23 09-PM,BTCEUR,9120.7,9143.3,9120.1,9130.1,144.57,1320448.22
2020-02-23 08-PM,BTCEUR,9129.8,9133.5,9102.9,9120.7,37.53,342260.48
2020-02-23 07-PM,BTCEUR,9130,9143,9125.3,9129.8,48.12,439689.05
2020-02-23 06-PM,BTCEUR,9127.5,9138.5,9099.1,9130,133.18,1215363.49
2020-02-23 05-PM,BTCEUR,9124.9,9138.5,9110.9,9127.5,30.98,282750.92
2020-02-23 04-PM,BTCEUR,9108.6,9135.9,9106.3,9124.9,44.3,403936.93
2020-02-23 03-PM,BTCEUR,9139.7,9147.9,9099.3,9108.6,88.68,809276.13
2020-02-23 02-PM,BTCEUR,9117.9,9139.8,9109.7,9139.7,77.45,707243.2
2020-02-23 01-PM,BTCEUR,9098.6,9129.9,9095.6,9117.9,135.0,1230439.91
2020-02-23 12-PM,BTCEUR,9085.6,9116.6,9072,9098.6,65.07,592076.34
2020-02-23 11-AM,BTCEUR,9114.3,9136.8,9072.1,9085.6,86.84,790848.53
2020-02-23 10-AM,BTCEUR,9145.6,9233,9110.3,9114.3,195.66,1793657.78
2020-02-23 09-AM,BTCEUR,9133.7,9153.1,9129.8,9145.6,176.93,1617748.4
2020-02-23 08-AM,BTCEUR,9140.5,9146.5,9125.1,9133.7,37.0,337976.51
2020-02-23 07-AM,BTCEUR,9151.6,9161.8,9133.7,9140.5,34.45,315146.56
2020-02-23 06-AM,BTCEUR,9124.5,9168,9124.2,9151.6,75.1,687596.3
2020-02-23 05-AM,BTCEUR,9102.9,9137.8,9090.6,9124.5,59.97,547172.51
2020-02-23 04-AM,BTCEUR,9032.8,9150,9032.8,9102.9,206.29,1877701.94
2020-02-23 03-AM,BTCEUR,8954.4,9043.4,8954.4,9032.8,143.04,1286090.9
2020-02-23 02-AM,BTCEUR,8934.6,8954.5,8932.1,8954.4,2.61,23344.62
2020-02-23 01-AM,BTCEUR,8946.4,8954.5,8934.3,8934.6,11.16,99861.9
2020-02-23 12-AM,BTCEUR,8929.5,8949.3,8923.1,8946.4,14.59,130349.62
2020-02-22 11-PM,BTCEUR,8939.1,8951.6,8923.1,8929.5,42.04,375568.62
2020-02-22 10-PM,BTCEUR,8949,8950.4,8934.6,8939.1,19.04,170333.79
2020-02-22 09-PM,BTCEUR,8948.4,8957,8943.9,8949,14.19,127038.74
2020-02-22 08-PM,BTCEUR,8943.4,8957.1,8943.3,8948.4,49.33,441511.59
2020-02-22 07-PM,BTCEUR,8936.3,8949.9,8931.2,8943.4,130.66,1168425.92
2020-02-22 06-PM,BTCEUR,8921.1,8939.5,8910.4,8936.3,94.02,838828.08
2020-02-22 05-PM,BTCEUR,8909.8,8937.4,8907.7,8921.1,99.3,886248.31
2020-02-22 04-PM,BTCEUR,8902.4,8910,8877.4,8909.8,55.76,495629.65
2020-02-22 03-PM,BTCEUR,8911.9,8915.7,8885.2,8902.4,54.94,489075.46
2020-02-22 02-PM,BTCEUR,8923.4,8927,8909.9,8911.9,69.65,621066.13
2020-02-22 01-PM,BTCEUR,8920.8,8928.6,8907.6,8923.4,35.68,318177.71
2020-02-22 12-PM,BTCEUR,8909.4,8939.9,8909,8920.8,71.62,639564.78
2020-02-22 11-AM,BTCEUR,8899.5,8909.4,8892.8,8909.4,24.08,214316.19
2020-02-22 10-AM,BTCEUR,8888.1,8918.7,8884.7,8899.5,73.26,652399.77
2020-02-22 09-AM,BTCEUR,8905,8905.2,8870,8888.1,57.43,510036.69
2020-02-22 08-AM,BTCEUR,8864.5,8922.8,8861.1,8905,46.98,417944.18
2020-02-22 07-AM,BTCEUR,8871.7,8884.9,8859.5,8864.5,43.41,385111.44
2020-02-22 06-AM,BTCEUR,8879.9,8881.1,8829.8,8871.7,33.59,297293.95
2020-02-22 05-AM,BTCEUR,8891.5,8907.6,8862.3,8879.9,39.23,348396.42
2020-02-22 04-AM,BTCEUR,8924.1,8924.8,8882.4,8891.5,47.8,425963.22
2020-02-22 03-AM,BTCEUR,8910,8935,8909.9,8924.1,19.58,174742.99
2020-02-22 02-AM,BTCEUR,8913.3,8924,8904,8910,17.48,155716.79
2020-02-22 01-AM,BTCEUR,8950.4,8955.4,8913.3,8913.3,22.01,196421.86
2020-02-22 12-AM,BTCEUR,8945.2,8959.4,8934.2,8950.4,28.76,257535.26
2020-02-21 11-PM,BTCEUR,8924.1,8987.6,8915.4,8945.2,79.62,713577.13
2020-02-21 10-PM,BTCEUR,8930.6,8931,8902.2,8924.1,32.52,290070.02
2020-02-21 09-PM,BTCEUR,8972.3,8972.3,8900,8930.6,56.04,500877.13
2020-02-21 08-PM,BTCEUR,8940.1,8978,8804,8972.3,241.88,2150173.61
2020-02-21 07-PM,BTCEUR,8966.3,8969.7,8933.3,8940.1,102.2,914571.25
2020-02-21 06-PM,BTCEUR,8962.6,8981.2,8958,8966.3,65.93,591631.06
2020-02-21 05-PM,BTCEUR,8983.7,8985,8954.1,8962.6,66.51,596731.18
2020-02-21 04-PM,BTCEUR,8988.5,9008.9,8953.6,8983.7,146.81,1318927.44
2020-02-21 03-PM,BTCEUR,8953.9,8994,8932.4,8988.5,183.33,1643543.29
2020-02-21 02-PM,BTCEUR,9033.2,9047.6,8939.8,8953.9,257.39,2317662.49
2020-02-21 01-PM,BTCEUR,9049.9,9049.9,8997,9033.2,193.45,1745341.69
2020-02-21 12-PM,BTCEUR,8997.7,9050,8996.4,9049.9,245.06,2215468.68
2020-02-21 11-AM,BTCEUR,8986.3,9020,8986.3,8997.7,176.44,1589642.91
2020-02-21 10-AM,BTCEUR,8965.3,9011.6,8959.2,8986.3,204.35,1834156.79
2020-02-21 09-AM,BTCEUR,8930.4,8965.8,8918.5,8965.3,151.9,1357723.74
2020-02-21 08-AM,BTCEUR,8984.1,8999.9,8916.1,8930.4,212.95,1906230.07
2020-02-21 07-AM,BTCEUR,8990.8,9001.7,8969.9,8984.1,163.56,1469886.67
2020-02-21 06-AM,BTCEUR,8988.2,9009.7,8971.8,8990.8,106.67,959562.81
2020-02-21 05-AM,BTCEUR,8997.9,9008.8,8966.4,8988.2,61.72,554725.47
2020-02-21 04-AM,BTCEUR,9018.5,9039.3,8987.1,8997.9,52.6,473946.51
2020-02-21 03-AM,BTCEUR,8960.8,9019.2,8932.5,9018.5,68.26,613568.21
2020-02-21 02-AM,BTCEUR,8951.2,8968.4,8946.8,8960.8,21.14,189409.11
2020-02-21 01-AM,BTCEUR,8910,8955,8895,8951.2,40.74,363514.32
2020-02-21 12-AM,BTCEUR,8918.9,8920.2,8885.9,8910,31.27,278430.86
2020-02-20 11-PM,BTCEUR,8938,8938,8902.7,8918.9,53.25,474825.75
2020-02-20 10-PM,BTCEUR,8924.2,8974.9,8898.9,8938,136.7,1221740.58
2020-02-20 09-PM,BTCEUR,8899.5,8941.9,8880,8924.2,105.02,935592.26
2020-02-20 08-PM,BTCEUR,8871.7,8900,8855,8899.5,100.82,895348.17
2020-02-20 07-PM,BTCEUR,8848,8885,8833.3,8871.7,97.26,861767.66
2020-02-20 06-PM,BTCEUR,8821,8887,8780,8848,157.74,1393695.65
2020-02-20 05-PM,BTCEUR,8942.1,8950.1,8741.2,8821,237.93,2105661.47
2020-02-20 04-PM,BTCEUR,8884.9,8987.4,8735,8942.1,495.17,4391828.94
2020-02-20 03-PM,BTCEUR,8895.2,8906.7,8860.1,8884.9,188.27,1672421.26
2020-02-20 02-PM,BTCEUR,8891.8,8915.5,8867.9,8895.2,287.87,2561179.61
2020-02-20 01-PM,BTCEUR,8876.6,8896.9,8851.8,8891.8,234.76,2082450.04
2020-02-20 12-PM,BTCEUR,8887.1,8915,8852,8876.6,191.55,1703004.47
2020-02-20 11-AM,BTCEUR,8925.4,8948.9,8881.8,8887.1,233.1,2077765.62
2020-02-20 10-AM,BTCEUR,8922.1,8950,8881,8925.4,339.53,3029349.94
2020-02-20 09-AM,BTCEUR,8895,8925.1,8869.2,8922.1,258.65,2303295.07
2020-02-20 08-AM,BTCEUR,8913.6,8929.7,8860,8895,283.01,2518472.21
2020-02-20 07-AM,BTCEUR,8928.6,8942.1,8904,8913.6,200.63,1790153.81
2020-02-20 06-AM,BTCEUR,8877.9,8928.8,8861.2,8928.6,231.07,2052910.07
2020-02-20 05-AM,BTCEUR,8880.7,8882.4,8844.9,8877.9,80.4,712631.84
2020-02-20 04-AM,BTCEUR,8877.1,8898.3,8850,8880.7,69.66,618101.3
2020-02-20 03-AM,BTCEUR,8888.4,8898.8,8862.8,8877.1,51.09,453834.05
2020-02-20 02-AM,BTCEUR,8906.6,8914.2,8806.9,8888.4,222.41,1969268.56
2020-02-20 01-AM,BTCEUR,8921.6,8931.4,8898.1,8906.6,54.06,481984.52
2020-02-20 12-AM,BTCEUR,8896.2,8942.9,8876.7,8921.6,165.52,1475147.84
2020-02-19 11-PM,BTCEUR,8991.4,8993.4,8881,8896.2,292.94,2621383.25
2020-02-19 10-PM,BTCEUR,8906.3,9007.6,8817.1,8991.4,710.15,6340167.29
2020-02-19 09-PM,BTCEUR,9411.2,9415.8,8680,8906.3,1534.31,13760874.1
2020-02-19 08-PM,BTCEUR,9425.1,9431.4,9324.9,9411.2,276.55,2593214.59
2020-02-19 07-PM,BTCEUR,9463.1,9478.8,9425,9425.1,121.43,1148639.06
2020-02-19 06-PM,BTCEUR,9441.1,9469.8,9422.7,9463.1,127.61,1204873.42
2020-02-19 05-PM,BTCEUR,9447.3,9549.1,9423.3,9441.1,374.48,3553455.02
2020-02-19 04-PM,BTCEUR,9409.7,9455.8,9388.8,9447.3,214.14,2018234.31
2020-02-19 03-PM,BTCEUR,9409.9,9421.4,9400.8,9409.7,272.1,2561704.78
2020-02-19 02-PM,BTCEUR,9400.1,9451.2,9400,9409.9,333.21,3139504.98
2020-02-19 01-PM,BTCEUR,9386.1,9423.8,9370.1,9400.1,197.5,1855592.42
2020-02-19 12-PM,BTCEUR,9483.3,9500,9341.7,9386.1,224.87,2117266.93
2020-02-19 11-AM,BTCEUR,9400,9483.3,9396.6,9483.3,239.07,2252536.12
2020-02-19 10-AM,BTCEUR,9393.2,9421.7,9358.8,9400,142.75,1340753.25
